experiment_id,model_name,test_episodes,training_episodes,wins,detections,winrate,detection_rate,avg_returns,std_returns,avg_episode_steps,std_episode_steps,avg_win_steps,std_win_steps,avg_detected_steps,std_detected_steps,avg_max_steps_steps,std_max_steps_steps,current_epsilon,data_type,scenario,algorithm,timestamp
final_15000,Model_final_15000,,15000,2353,0,39.217,0.0,331.383,537.057,73.502,37.076,32.431,27.02,,,0.0,0.0,0.30000000000000004,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,1783,0,35.66,0.0,292.26,526.895,80.484,30.94,45.273,27.523,,,0.0,0.0,0.4,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,1584,0,31.68,0.0,248.48,511.752,81.507,31.119,41.624,26.993,,,0.0,0.0,0.4,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,1107,0,27.675,0.0,204.425,492.131,85.065,27.631,46.035,25.544,,,0.0,0.0,0.5,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,1752,0,35.04,0.0,285.44,524.805,77.703,34.132,36.366,26.352,,,0.0,0.0,0.4,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,2515,0,41.917,0.0,361.083,542.765,71.57,37.505,32.175,26.149,,,0.0,0.0,0.30000000000000004,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,761,0,25.367,0.0,179.033,478.62,87.144,25.921,49.319,27.05,,,0.0,0.0,0.6,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,1811,0,36.22,0.0,298.42,528.7,77.848,33.711,38.84,27.422,,,0.0,0.0,0.4,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,1138,0,28.45,0.0,212.95,496.294,84.448,28.61,45.336,27.184,,,0.0,0.0,0.5,final_result,unknown,q_learning,2025-09-04_17-35-55
final_15000,Model_final_15000,,15000,1794,0,35.88,0.0,294.68,527.613,77.008,34.758,35.92,27.097,,,0.0,0.0,0.4,final_result,unknown,q_learning,2025-09-04_17-35-55
